Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
SOLUSDT,5m,A5,"{""lookback"": 40, ""lr"": 0.07303559752835692, ""n_estimators"": 250, ""num_leaves"": 58}",13.738602995137828,205.7628035506069,1.227771287047013,42.964352720450286,179,6.966129256610798,14.32,0.0,0.95936560979828
SOLUSDT,5m,A5,"{""lookback"": 22, ""lr"": 0.07165582891480608, ""n_estimators"": 250, ""num_leaves"": 40}",28.067526858868174,756.5858618840963,2.1168925939335943,48.170731707317074,218,5.233447931524315,17.439999999999998,0.0,1.168389401877235
SOLUSDT,5m,A5,"{""lookback"": 24, ""lr"": 0.05705965107638018, ""n_estimators"": 150, ""num_leaves"": 36}",18.559061557664315,338.4210661627984,1.5794889090919322,44.40619621342513,212,6.267297527997928,16.959999999999997,0.0,1.1362318954035495
SOLUSDT,5m,A5,"{""lookback"": 42, ""lr"": 0.055547204799548444, ""n_estimators"": 200, ""num_leaves"": 44}",4.924116744739515,51.78773850298766,0.706586054542077,42.204301075268816,134,7.294710009725458,10.719999999999999,0.0,0.7181843112456398
SOLUSDT,5m,A5,"{""lookback"": 30, ""lr"": 0.03724137919119403, ""n_estimators"": 150, ""num_leaves"": 48}",0.9542419358282483,8.594785092209412,0.28716281336808935,41.08527131782946,56,3.1239536443943394,4.4799999999999995,0.0,0.30013672708773
SOLUSDT,5m,A5,"{""lookback"": 42, ""lr"": 0.0465166039011472, ""n_estimators"": 150, ""num_leaves"": 56}",4.924116744739515,51.78773850298766,0.706586054542077,42.204301075268816,134,7.294710009725458,10.719999999999999,0.0,0.7181843112456398
SOLUSDT,5m,A5,"{""lookback"": 46, ""lr"": 0.02490481651712935, ""n_estimators"": 300, ""num_leaves"": 54}",0.0,0.0,0.0,,0,-0.0,0.0,0.0,0.0
SOLUSDT,5m,A5,"{""lookback"": 30, ""lr"": 0.06488214637762404, ""n_estimators"": 250, ""num_leaves"": 34}",1.7440645191440174,16.196442540701984,0.290894063732967,40.97421203438395,136,5.572801519263271,10.879999999999999,0.0,0.7289034800702016
SOLUSDT,5m,A5,"{""lookback"": 38, ""lr"": 0.023244672466651038, ""n_estimators"": 250, ""num_leaves"": 54}",2.5216397392126,24.13637847795993,0.6122095876923261,40.14336917562724,117,3.1478001267985833,9.36,0.0,0.6270713762368646
SOLUSDT,5m,A5,"{""lookback"": 42, ""lr"": 0.046099877219048374, ""n_estimators"": 200, ""num_leaves"": 42}",4.924116744739515,51.78773850298766,0.706586054542077,42.204301075268816,134,7.294710009725458,10.719999999999999,0.0,0.7181843112456398
